year,month,day_of_month,day_of_year,year_dec,frac_of_year,CO2
2003,1,5,4.48950000003492,2003.0123,0.0123000000000957,374.73
2003,1,12,11.4975000000186,2003.0315,0.0315000000000509,375.21
2003,1,19,18.5055000000023,2003.0507,0.0507000000000062,375.1
2003,1,26,25.5134999999859,2003.0699,0.0698999999999614,375.48
2003,2,2,32.4849999999788,2003.089,0.0889999999999418,375.35
2003,2,9,39.4929999999624,2003.1082,0.108199999999897,375.3
2003,2,16,46.5010000000291,2003.1274,0.12740000000008,376.57
2003,2,23,53.5090000000127,2003.1466,0.146600000000035,376.2
2003,3,2,60.5169999999964,2003.1658,0.16579999999999,376.49
2003,3,9,67.4884999999892,2003.1849,0.184899999999971,376.55
2003,3,16,74.4964999999729,2003.2041,0.204099999999926,376.15
2003,3,23,81.5045000000396,2003.2233,0.223300000000108,377.18
2003,3,30,88.5125000000232,2003.2425,0.242500000000064,377.03
2003,4,6,95.4840000000161,2003.2616,0.261600000000044,377.32
2003,4,13,102.492,2003.2808,0.280799999999999,377.98
2003,4,20,109.499999999983,2003.3,0.299999999999955,378.54
2003,4,27,116.507999999967,2003.3192,0.31919999999991,378.81
2003,5,4,123.516000000034,2003.3384,0.338400000000092,378.25
2003,5,11,130.487500000027,2003.3575,0.357500000000073,378.25
2003,5,18,137.49550000001,2003.3767,0.376700000000028,379.62
2003,5,25,144.503499999994,2003.3959,0.395899999999983,378.91
2003,6,1,151.511499999978,2003.4151,0.415099999999939,378.59
2003,6,8,158.48299999997,2003.4342,0.434199999999919,378.68
2003,6,15,165.491000000037,2003.4534,0.453400000000101,378.3
2003,6,22,172.499000000021,2003.4726,0.472600000000057,378.49
2003,6,29,179.507000000004,2003.4918,0.491800000000012,377.76
2003,7,6,186.514999999988,2003.511,0.510999999999967,376.74
2003,7,13,193.486499999981,2003.5301,0.530099999999948,377.41
2003,7,20,200.494499999965,2003.5493,0.549299999999903,376.57
2003,7,27,207.502500000031,2003.5685,0.568500000000085,376.08
2003,8,3,214.510500000015,2003.5877,0.587700000000041,375.12
2003,8,10,221.482000000008,2003.6068,0.606800000000021,374.9
2003,8,17,228.489999999991,2003.626,0.625999999999976,374.06
2003,8,24,235.497999999975,2003.6452,0.645199999999932,373.61
2003,8,31,242.505999999959,2003.6644,0.664399999999887,373.37
2003,9,7,249.514000000025,2003.6836,0.683600000000069,373.3
2003,9,14,256.485500000018,2003.7027,0.70270000000005,373.05
2003,9,21,263.493500000002,2003.7219,0.721900000000005,373.51
2003,9,28,270.501499999986,2003.7411,0.74109999999996,373.45
2003,10,5,277.509499999969,2003.7603,0.760299999999916,373.09
2003,10,12,284.517500000036,2003.7795,0.779500000000098,372.95
2003,10,19,291.489000000029,2003.7986,0.798600000000079,373.6
2003,10,26,298.497000000012,2003.8178,0.817800000000034,373.56
2003,11,2,305.504999999996,2003.837,0.836999999999989,374.14
2003,11,9,312.51299999998,2003.8562,0.856199999999944,374.7
2003,11,16,319.484499999973,2003.8753,0.875299999999925,375.06
2003,11,23,326.492500000039,2003.8945,0.894500000000107,375.45
2003,11,30,333.500500000023,2003.9137,0.913700000000063,375.49
2003,12,7,340.508500000007,2003.9329,0.932900000000018,375.95
2003,12,14,347.51649999999,2003.9521,0.952099999999973,376.51
2003,12,21,354.487999999983,2003.9712,0.971199999999953,376.31
2003,12,28,361.495999999967,2003.9904,0.990399999999909,376.53
2004,1,4,3.50400000003333,2004.0096,0.00960000000009131,376.51
2004,1,11,10.4755000000262,2004.0287,0.0287000000000717,377.13
2004,1,18,17.447000000019,2004.0478,0.047800000000052,377.28
2004,1,25,24.4185000000118,2004.0669,0.0669000000000324,378.13
2004,2,1,31.4264999999955,2004.0861,0.0860999999999876,378.06
2004,2,8,38.3979999999883,2004.1052,0.105199999999968,378.61
2004,2,15,45.3694999999811,2004.1243,0.124299999999948,377.67
2004,2,22,52.340999999974,2004.1434,0.143399999999929,377.79
2004,2,29,59.3490000000406,2004.1626,0.162600000000111,378.46
2004,3,7,66.3205000000335,2004.1817,0.181700000000092,379.14
2004,3,14,73.2920000000263,2004.2008,0.200800000000072,379.4
2004,3,21,80.2635000000191,2004.2199,0.219900000000052,378.67
2004,3,28,87.2715000000028,2004.2391,0.239100000000008,379.9
2004,4,4,94.2429999999956,2004.2582,0.258199999999988,380.2
2004,4,11,101.214499999988,2004.2773,0.277299999999968,380.92
2004,4,18,108.185999999981,2004.2964,0.296399999999949,380.56
2004,4,25,115.193999999965,2004.3156,0.315599999999904,380.82
2004,5,2,122.165500000041,2004.3347,0.334700000000112,380.9
2004,5,9,129.137000000034,2004.3538,0.353800000000092,380.89
2004,5,16,136.145000000017,2004.373,0.373000000000047,380.43
2004,5,23,143.11650000001,2004.3921,0.392100000000028,381.25
2004,5,30,150.088000000003,2004.4112,0.411200000000008,380.11
2004,6,6,157.059499999996,2004.4303,0.430299999999988,380.27
2004,6,13,164.067499999979,2004.4495,0.449499999999944,380.34
2004,6,20,171.038999999972,2004.4686,0.468599999999924,379.55
2004,6,27,178.010499999965,2004.4877,0.487699999999904,379.32
2004,7,4,184.982000000041,2004.5068,0.506800000000112,378.51
2004,7,11,191.990000000025,2004.526,0.526000000000067,378.07
2004,7,18,198.961500000017,2004.5451,0.545100000000048,376.92
2004,7,25,205.93300000001,2004.5642,0.564200000000028,376.59
2004,8,1,212.904500000003,2004.5833,0.583300000000008,376.91
2004,8,8,219.912499999987,2004.6025,0.602499999999964,376.41
2004,8,15,226.88399999998,2004.6216,0.621599999999944,375.95
2004,8,22,233.855499999972,2004.6407,0.640699999999924,376.27
2004,8,29,240.826999999965,2004.6598,0.659799999999905,374.17
2004,9,5,247.835000000032,2004.679,0.679000000000087,374.62
2004,9,12,254.806500000025,2004.6981,0.698100000000068,374.23
2004,9,19,261.778000000018,2004.7172,0.717200000000048,374.57
2004,9,26,268.74950000001,2004.7363,0.736300000000028,374.48
2004,10,3,275.757499999994,2004.7555,0.755499999999984,374.16
2004,10,10,282.728999999987,2004.7746,0.774599999999964,374.4
2004,10,17,289.70049999998,2004.7937,0.793699999999944,374.74
2004,10,24,296.671999999973,2004.8128,0.812799999999925,375.13
2004,10,31,303.680000000039,2004.832,0.832000000000107,375.48
2004,11,7,310.651500000032,2004.8511,0.851100000000088,375.63
2004,11,14,317.623000000025,2004.8702,0.870200000000068,376.98
2004,11,21,324.594500000018,2004.8893,0.889300000000048,376.9
2004,11,28,331.602500000001,2004.9085,0.908500000000004,376.99
2004,12,5,338.573999999994,2004.9276,0.927599999999984,377.72
2004,12,12,345.545499999987,2004.9467,0.946699999999964,377.4
2004,12,19,352.51699999998,2004.9658,0.965799999999945,377.95
2004,12,26,359.524999999963,2004.985,0.9849999999999,377.99
2005,1,2,1.4965000000393,2005.0041,0.00410000000010768,378.36
2005,1,9,8.50450000002297,2005.0233,0.0233000000000629,378.61
2005,1,16,15.5125000000066,2005.0425,0.0425000000000182,378.52
2005,1,23,22.4839999999995,2005.0616,0.0615999999999985,378.8
2005,1,30,29.4919999999831,2005.0808,0.0807999999999538,379.59
2005,2,6,36.4999999999668,2005.1,0.0999999999999091,379.4
2005,2,13,43.5080000000335,2005.1192,0.119200000000092,380.1
2005,2,20,50.5160000000171,2005.1384,0.138400000000047,380.06
2005,2,27,57.48750000001,2005.1575,0.157500000000027,381.54
2005,3,6,64.4954999999936,2005.1767,0.176699999999983,380.24
2005,3,13,71.5034999999773,2005.1959,0.195899999999938,381.46
2005,3,20,78.511499999961,2005.2151,0.215099999999893,380.4
2005,3,27,85.4830000000368,2005.2342,0.234200000000101,381.95
2005,4,3,92.4910000000204,2005.2534,0.253400000000056,382.49
2005,4,10,99.4990000000041,2005.2726,0.272600000000011,382.28
2005,4,17,106.506999999988,2005.2918,0.291799999999967,382.35
2005,4,24,113.514999999971,2005.311,0.310999999999922,382.76
2005,5,1,120.486499999964,2005.3301,0.330099999999902,382.13
2005,5,8,127.494500000031,2005.3493,0.349300000000085,382.15
2005,5,15,134.502500000015,2005.3685,0.36850000000004,382.82
2005,5,22,141.510499999998,2005.3877,0.387699999999995,383.2
2005,5,29,148.481999999991,2005.4068,0.406799999999976,382.98
2005,6,5,155.489999999975,2005.426,0.425999999999931,382.82
2005,6,12,162.498000000041,2005.4452,0.445200000000114,382.6
2005,6,19,169.506000000025,2005.4644,0.464400000000069,382.13
2005,6,26,176.514000000009,2005.4836,0.483600000000024,381.56
2005,7,3,183.485500000002,2005.5027,0.502700000000004,381.28
2005,7,10,190.493499999985,2005.5219,0.52189999999996,381.05
2005,7,17,197.501499999969,2005.5411,0.541099999999915,380.95
2005,7,24,204.509500000036,2005.5603,0.560300000000097,380.34
2005,7,31,211.517500000019,2005.5795,0.579500000000053,380.03
2005,8,7,218.489000000012,2005.5986,0.598600000000033,379.1
2005,8,14,225.496999999996,2005.6178,0.617799999999988,379.02
2005,8,21,232.504999999979,2005.637,0.636999999999944,378.18
2005,8,28,239.512999999963,2005.6562,0.656199999999899,378.14
2005,9,4,246.484500000039,2005.6753,0.675300000000107,377.55
2005,9,11,253.492500000023,2005.6945,0.694500000000062,376.41
2005,9,18,260.500500000006,2005.7137,0.713700000000017,376.53
2005,9,25,267.50849999999,2005.7329,0.732899999999972,376.64
2005,10,2,274.516499999974,2005.7521,0.752099999999928,376.83
2005,10,9,281.487999999966,2005.7712,0.771199999999908,377.1
2005,10,16,288.496000000033,2005.7904,0.790400000000091,-999.99
2005,10,23,295.504000000017,2005.8096,0.809600000000046,377.7
2005,10,30,302.512,2005.8288,0.828800000000001,378
2005,11,6,309.483499999993,2005.8479,0.847899999999981,378.14
2005,11,13,316.491499999977,2005.8671,0.867099999999937,379.05
2005,11,20,323.499499999961,2005.8863,0.886299999999892,378.67
2005,11,27,330.507500000027,2005.9055,0.905500000000075,379.22
2005,12,4,337.515500000011,2005.9247,0.92470000000003,380.12
2005,12,11,344.487000000004,2005.9438,0.94380000000001,380.37
2005,12,18,351.494999999987,2005.963,0.962999999999965,380.44
2005,12,25,358.502999999971,2005.9822,0.982199999999921,380.69
2006,1,1,0.511000000037711,2006.0014,0.00140000000010332,381.46
2006,1,8,7.48250000003054,2006.0205,0.0205000000000837,381.4
2006,1,15,14.4905000000142,2006.0397,0.0397000000000389,381.75
2006,1,22,21.4984999999979,2006.0589,0.0588999999999942,381.82
2006,1,29,28.5064999999815,2006.0781,0.0780999999999494,381.82
2006,2,5,35.5144999999652,2006.0973,0.0972999999999047,382.49
2006,2,12,42.486000000041,2006.1164,0.116400000000112,382.8
2006,2,19,49.4940000000247,2006.1356,0.135600000000068,382.13
2006,2,26,56.5020000000084,2006.1548,0.154800000000023,382.33
2006,3,5,63.509999999992,2006.174,0.173999999999978,383.08
2006,3,12,70.5179999999757,2006.1932,0.193199999999933,383.06
2006,3,19,77.4894999999685,2006.2123,0.212299999999914,383.09
2006,3,26,84.4975000000352,2006.2315,0.231500000000096,382.62
2006,4,2,91.5055000000189,2006.2507,0.250700000000052,384.37
2006,4,9,98.5135000000025,2006.2699,0.269900000000007,384.96
2006,4,16,105.484999999995,2006.289,0.288999999999987,385.05
2006,4,23,112.492999999979,2006.3082,0.308199999999943,384.94
2006,4,30,119.500999999963,2006.3274,0.327399999999898,385.07
2006,5,7,126.509000000029,2006.3466,0.34660000000008,385.21
2006,5,14,133.517000000013,2006.3658,0.365800000000036,385.51
2006,5,21,140.488500000006,2006.3849,0.384900000000016,385.14
2006,5,28,147.49649999999,2006.4041,0.404099999999971,384.85
2006,6,4,154.504499999973,2006.4233,0.423299999999927,384.37
2006,6,11,161.51250000004,2006.4425,0.442500000000109,384.46
2006,6,18,168.484000000033,2006.4616,0.461600000000089,384.12
2006,6,25,175.492000000016,2006.4808,0.480800000000045,383.63
2006,7,2,182.5,2006.5,0.5,383.3
2006,7,9,189.507999999984,2006.5192,0.519199999999955,383.01
2006,7,16,196.515999999967,2006.5384,0.538399999999911,381.98
2006,7,23,203.48749999996,2006.5575,0.557499999999891,382.3
2006,7,30,210.495500000027,2006.5767,0.576700000000073,381.7
2006,8,6,217.50350000001,2006.5959,0.595900000000029,380.78
2006,8,13,224.511499999994,2006.6151,0.615099999999984,380.59
2006,8,20,231.482999999987,2006.6342,0.634199999999964,379.98
2006,8,27,238.490999999971,2006.6534,0.65339999999992,379.74
2006,9,3,245.499000000037,2006.6726,0.672600000000102,378.81
2006,9,10,252.507000000021,2006.6918,0.691800000000057,379.36
2006,9,17,259.515000000005,2006.711,0.711000000000013,378.86
2006,9,24,266.486499999997,2006.7301,0.730099999999993,379.06
2006,10,1,273.494499999981,2006.7493,0.749299999999948,379.11
2006,10,8,280.502499999965,2006.7685,0.768499999999904,379.09
2006,10,15,287.510500000031,2006.7877,0.787700000000086,379.12
2006,10,22,294.482000000024,2006.8068,0.806800000000067,379.67
2006,10,29,301.490000000008,2006.826,0.826000000000022,379.84
2006,11,5,308.497999999992,2006.8452,0.845199999999977,379.96
2006,11,12,315.505999999975,2006.8644,0.864399999999932,380.19
2006,11,19,322.513999999959,2006.8836,0.883599999999888,380.57
2006,11,26,329.485500000035,2006.9027,0.902700000000095,381.44
2006,12,3,336.493500000018,2006.9219,0.921900000000051,381.67
2006,12,10,343.501500000002,2006.9411,0.941100000000006,381.9
2006,12,17,350.509499999986,2006.9603,0.960299999999961,382.39
2006,12,24,357.517499999969,2006.9795,0.979499999999916,382.18
2006,12,31,364.488999999962,2006.9986,0.998599999999897,382.29
2007,1,7,6.49700000002895,2007.0178,0.0178000000000793,383.14
2007,1,14,13.5050000000126,2007.037,0.0370000000000346,382.65
2007,1,21,20.5129999999963,2007.0562,0.0561999999999898,383.77
2007,1,28,27.4844999999891,2007.0753,0.0752999999999702,383.88
2007,2,4,34.4924999999728,2007.0945,0.0944999999999254,383.48
2007,2,11,41.5005000000394,2007.1137,0.113700000000108,385.03
2007,2,18,48.5085000000231,2007.1329,0.132900000000063,384.93
2007,2,25,55.5165000000068,2007.1521,0.152100000000019,384.22
2007,3,4,62.4879999999996,2007.1712,0.171199999999999,383.62
2007,3,11,69.4959999999833,2007.1904,0.190399999999954,384.55
2007,3,18,76.5039999999669,2007.2096,0.209599999999909,385.29
2007,3,25,83.5120000000336,2007.2288,0.228800000000092,386.08
2007,4,1,90.4835000000264,2007.2479,0.247900000000072,386.07
2007,4,8,97.4915000000101,2007.2671,0.267100000000028,385.93
2007,4,15,104.499499999994,2007.2863,0.286299999999983,387.51
2007,4,22,111.507499999977,2007.3055,0.305499999999938,387.18
2007,4,29,118.515499999961,2007.3247,0.324699999999893,386.82
2007,5,6,125.487000000037,2007.3438,0.343800000000101,386.46
2007,5,13,132.495000000021,2007.363,0.363000000000056,386.88
2007,5,20,139.503000000004,2007.3822,0.382200000000012,386.74
2007,5,27,146.510999999988,2007.4014,0.401399999999967,387.14
2007,6,3,153.482499999981,2007.4205,0.420499999999947,387.13
2007,6,10,160.490499999964,2007.4397,0.439699999999903,386.66
2007,6,17,167.498500000031,2007.4589,0.458900000000085,385.93
2007,6,24,174.506500000015,2007.4781,0.47810000000004,385.27
2007,7,1,181.514499999998,2007.4973,0.497299999999996,385.61
2007,7,8,188.485999999991,2007.5164,0.516399999999976,385.35
2007,7,15,195.493999999975,2007.5356,0.535599999999931,384.32
2007,7,22,202.501999999959,2007.5548,0.554799999999886,384.04
2007,7,29,209.510000000025,2007.574,0.574000000000069,383.11
2007,8,5,216.518000000009,2007.5932,0.593200000000024,382.7
2007,8,12,223.489500000002,2007.6123,0.612300000000005,382.11
2007,8,19,230.497499999985,2007.6315,0.63149999999996,382.33
2007,8,26,237.505499999969,2007.6507,0.650699999999915,381.86
2007,9,2,244.513500000036,2007.6699,0.669900000000098,381.76
2007,9,9,251.485000000029,2007.689,0.689000000000078,380.88
2007,9,16,258.493000000012,2007.7082,0.708200000000033,381.03
2007,9,23,265.500999999996,2007.7274,0.727399999999989,380.91
2007,9,30,272.50899999998,2007.7466,0.746599999999944,381.12
2007,10,7,279.516999999963,2007.7658,0.765799999999899,381.19
2007,10,14,286.488500000039,2007.7849,0.784900000000107,381.27
2007,10,21,293.496500000023,2007.8041,0.804100000000062,381.59
2007,10,28,300.504500000006,2007.8233,0.823300000000017,382
2007,11,4,307.51249999999,2007.8425,0.842499999999973,382.26
2007,11,11,314.483999999983,2007.8616,0.861599999999953,382.46
2007,11,18,321.491999999967,2007.8808,0.880799999999908,383.29
2007,11,25,328.500000000033,2007.9,0.900000000000091,383.12
2007,12,2,335.508000000017,2007.9192,0.919200000000046,383.91
2007,12,9,342.516000000001,2007.9384,0.938400000000001,383.95
2007,12,16,349.487499999993,2007.9575,0.957499999999982,384.63
2007,12,23,356.495499999977,2007.9767,0.976699999999937,384.18
2007,12,30,363.503499999961,2007.9959,0.995899999999892,385.02
2008,1,6,5.47500000003652,2008.015,0.0150000000001,384.67
2008,1,13,12.4830000000202,2008.0342,0.0342000000000553,386.05
2008,1,20,19.454500000013,2008.0533,0.0533000000000357,386.25
2008,1,27,26.4260000000058,2008.0724,0.072400000000016,387.02
2008,2,3,33.3974999999987,2008.0915,0.0914999999999964,386.25
2008,2,10,40.4054999999823,2008.1107,0.110699999999952,386.2
2008,2,17,47.3769999999752,2008.1298,0.129799999999932,385.54
2008,2,24,54.348499999968,2008.1489,0.148899999999912,385.62
2008,3,2,61.3199999999608,2008.168,0.167999999999893,386.06
2008,3,9,68.3280000000275,2008.1872,0.187200000000075,385.95
2008,3,16,75.2995000000203,2008.2063,0.206300000000056,386.08
2008,3,23,82.2710000000131,2008.2254,0.225400000000036,386.97
2008,3,30,89.242500000006,2008.2445,0.244500000000016,388.31
2008,4,6,96.2504999999896,2008.2637,0.263699999999972,386.98
2008,4,13,103.221999999982,2008.2828,0.282799999999952,386.72
2008,4,20,110.193499999975,2008.3019,0.301899999999932,387.58
2008,4,27,117.164999999968,2008.321,0.320999999999913,387.52
2008,5,4,124.173000000035,2008.3402,0.340200000000095,388.77
2008,5,11,131.144500000028,2008.3593,0.359300000000076,389.11
2008,5,18,138.11600000002,2008.3784,0.378400000000056,389.13
2008,5,25,145.087500000013,2008.3975,0.397500000000036,388.82
2008,6,1,152.095499999997,2008.4167,0.416699999999992,388.76
2008,6,8,159.06699999999,2008.4358,0.435799999999972,387.74
2008,6,15,166.038499999983,2008.4549,0.454899999999952,388.11
2008,6,22,173.009999999975,2008.474,0.473999999999933,387.53
2008,6,29,180.017999999959,2008.4932,0.493199999999888,-999.99
2008,7,6,186.989500000035,2008.5123,0.512300000000096,-999.99
2008,7,13,193.961000000028,2008.5314,0.531400000000076,-999.99
2008,7,20,200.932500000021,2008.5505,0.550500000000056,386.61
2008,7,27,207.940500000004,2008.5697,0.569700000000012,385.14
2008,8,3,214.911999999997,2008.5888,0.588799999999992,385.46
2008,8,10,221.88349999999,2008.6079,0.607899999999972,384.17
2008,8,17,228.854999999983,2008.627,0.626999999999953,383.91
2008,8,24,235.862999999966,2008.6462,0.646199999999908,383.52
2008,8,31,242.834499999959,2008.6653,0.665299999999888,383.73
2008,9,7,249.806000000035,2008.6844,0.684400000000096,383.26
2008,9,14,256.814000000019,2008.7036,0.703600000000051,383.6
2008,9,21,263.785500000012,2008.7227,0.722700000000032,383.28
2008,9,28,270.757000000004,2008.7418,0.741800000000012,382.97
2008,10,5,277.728499999997,2008.7609,0.760899999999992,383.1
2008,10,12,284.736499999981,2008.7801,0.780099999999948,383.07
2008,10,19,291.707999999974,2008.7992,0.799199999999928,383.29
2008,10,26,298.679499999967,2008.8183,0.818299999999908,384.21
2008,11,2,305.650999999959,2008.8374,0.837399999999889,384.01
2008,11,9,312.659000000026,2008.8566,0.856600000000071,384.33
2008,11,16,319.630500000019,2008.8757,0.875700000000052,384.57
2008,11,23,326.602000000012,2008.8948,0.894800000000032,384.72
2008,11,30,333.573500000005,2008.9139,0.913900000000012,385.28
2008,12,7,340.581499999988,2008.9331,0.933099999999968,385.52
2008,12,14,347.552999999981,2008.9522,0.952199999999948,385.77
2008,12,21,354.524499999974,2008.9713,0.971299999999928,386.15
2008,12,28,361.495999999967,2008.9904,0.990399999999909,386.46
2009,1,4,3.50400000003333,2009.0096,0.00960000000009131,386.63
2009,1,11,10.512000000017,2009.0288,0.0288000000000466,387.24
2009,1,18,17.4835000000098,2009.0479,0.0479000000000269,387.37
2009,1,25,24.4914999999935,2009.0671,0.0670999999999822,387.74
2009,2,1,31.4994999999772,2009.0863,0.0862999999999374,387.25
2009,2,8,38.5074999999608,2009.1055,0.105499999999893,387.16
2009,2,15,45.5155000000275,2009.1247,0.124700000000075,387.84
2009,2,22,52.4870000000203,2009.1438,0.143800000000056,388.45
2009,3,1,59.495000000004,2009.163,0.163000000000011,389.3
2009,3,8,66.5029999999877,2009.1822,0.182199999999966,389.03
2009,3,15,73.5109999999713,2009.2014,0.201399999999921,388.42
2009,3,22,80.4824999999641,2009.2205,0.220499999999902,389.51
2009,3,29,87.4905000000308,2009.2397,0.239700000000084,389.26
2009,4,5,94.4985000000145,2009.2589,0.25890000000004,389.65
2009,4,12,101.506499999998,2009.2781,0.278099999999995,389.15
2009,4,19,108.514499999982,2009.2973,0.29729999999995,389.78
2009,4,26,115.485999999975,2009.3164,0.316399999999931,390.74
2009,5,3,122.494000000041,2009.3356,0.335600000000113,389.98
2009,5,10,129.502000000025,2009.3548,0.354800000000068,390.39
2009,5,17,136.510000000009,2009.374,0.374000000000024,390.6
2009,5,24,143.517999999992,2009.3932,0.393199999999979,390.62
2009,5,31,150.489499999985,2009.4123,0.412299999999959,390.07
2009,6,7,157.497499999969,2009.4315,0.431499999999915,390.42
2009,6,14,164.505500000035,2009.4507,0.450700000000097,389.64
2009,6,21,171.513500000019,2009.4699,0.469900000000052,388.73
2009,6,28,178.485000000012,2009.489,0.489000000000033,388.9
2009,7,5,185.492999999996,2009.5082,0.508199999999988,388.7
2009,7,12,192.500999999979,2009.5274,0.527399999999943,388.57
2009,7,19,199.508999999963,2009.5466,0.546599999999899,387.9
2009,7,26,206.51700000003,2009.5658,0.565800000000081,387.58
2009,8,2,213.488500000022,2009.5849,0.584900000000061,387.28
2009,8,9,220.496500000006,2009.6041,0.604100000000017,386.22
2009,8,16,227.50449999999,2009.6233,0.623299999999972,385.91
2009,8,23,234.512499999973,2009.6425,0.642499999999927,385.83
2009,8,30,241.483999999966,2009.6616,0.661599999999908,385.36
2009,9,6,248.492000000033,2009.6808,0.68080000000009,384.9
2009,9,13,255.500000000017,2009.7,0.700000000000045,384.96
2009,9,20,262.508,2009.7192,0.719200000000001,384.84
2009,9,27,269.515999999984,2009.7384,0.738399999999956,384.23
2009,10,4,276.487499999977,2009.7575,0.757499999999936,384.08
2009,10,11,283.49549999996,2009.7767,0.776699999999892,384.58
2009,10,18,290.503500000027,2009.7959,0.795900000000074,384.92
2009,10,25,297.511500000011,2009.8151,0.815100000000029,385.22
2009,11,1,304.483000000004,2009.8342,0.83420000000001,385.58
2009,11,8,311.490999999987,2009.8534,0.853399999999965,385.9
2009,11,15,318.498999999971,2009.8726,0.87259999999992,386.55
2009,11,22,325.507000000038,2009.8918,0.891800000000103,386.59
2009,11,29,332.515000000021,2009.911,0.911000000000058,387.28
2009,12,6,339.486500000014,2009.9301,0.930100000000039,387.18
2009,12,13,346.494499999998,2009.9493,0.949299999999994,387.07
2009,12,20,353.502499999981,2009.9685,0.968499999999949,388.61
2009,12,27,360.510499999965,2009.9877,0.987699999999904,388.8
2010,1,3,2.4820000000409,2010.0068,0.00680000000011205,388.37
2010,1,10,9.49000000002457,2010.026,0.0260000000000673,388.54
2010,1,17,16.4980000000082,2010.0452,0.0452000000000226,388.54
2010,1,24,23.5059999999919,2010.0644,0.0643999999999778,389.21
2010,1,31,30.5139999999756,2010.0836,0.0835999999999331,390.91
2010,2,7,37.4854999999684,2010.1027,0.102699999999913,390.55
2010,2,14,44.4935000000351,2010.1219,0.121900000000096,390.43
2010,2,21,51.5015000000187,2010.1411,0.141100000000051,389.79
2010,2,28,58.5095000000024,2010.1603,0.160300000000007,391.14
2010,3,7,65.5174999999861,2010.1795,0.179499999999962,391.59
2010,3,14,72.4889999999789,2010.1986,0.198599999999942,391.38
2010,3,21,79.4969999999626,2010.2178,0.217799999999897,390.5
2010,3,28,86.5050000000292,2010.237,0.23700000000008,391.96
2010,4,4,93.5130000000129,2010.2562,0.256200000000035,391.39
2010,4,11,100.484500000006,2010.2753,0.275300000000016,392.93
2010,4,18,107.492499999989,2010.2945,0.294499999999971,393.53
2010,4,25,114.500499999973,2010.3137,0.313699999999926,393.42
2010,5,2,121.50850000004,2010.3329,0.332900000000109,393.2
2010,5,9,128.516500000023,2010.3521,0.352100000000064,392.81
2010,5,16,135.488000000016,2010.3712,0.371200000000044,393.64
2010,5,23,142.496,2010.3904,0.3904,392.93
2010,5,30,149.503999999984,2010.4096,0.409599999999955,393.51
2010,6,6,156.511999999967,2010.4288,0.42879999999991,392.99
2010,6,13,163.48349999996,2010.4479,0.44789999999989,392.1
2010,6,20,170.491500000027,2010.4671,0.467100000000073,391.86
2010,6,27,177.49950000001,2010.4863,0.486300000000028,391.36
2010,7,4,184.507499999994,2010.5055,0.505499999999984,390.77
2010,7,11,191.515499999978,2010.5247,0.524699999999939,390.06
2010,7,18,198.486999999971,2010.5438,0.543799999999919,390.47
2010,7,25,205.495000000037,2010.563,0.563000000000102,390.04
2010,8,1,212.503000000021,2010.5822,0.582200000000057,389.07
2010,8,8,219.511000000005,2010.6014,0.601400000000012,389.02
2010,8,15,226.482499999997,2010.6205,0.620499999999993,388.67
2010,8,22,233.490499999981,2010.6397,0.639699999999948,387.8
2010,8,29,240.498499999965,2010.6589,0.658899999999903,387.72
2010,9,5,247.506500000031,2010.6781,0.678100000000086,386.32
2010,9,12,254.514500000015,2010.6973,0.697300000000041,387.24
2010,9,19,261.486000000008,2010.7164,0.716400000000021,386.96
2010,9,26,268.493999999992,2010.7356,0.735599999999977,386.97
2010,10,3,275.501999999975,2010.7548,0.754799999999932,387.14
2010,10,10,282.509999999959,2010.774,0.773999999999887,387.02
2010,10,17,289.518000000025,2010.7932,0.79320000000007,387.62
2010,10,24,296.489500000018,2010.8123,0.81230000000005,388.02
2010,10,31,303.497500000002,2010.8315,0.831500000000005,388.24
2010,11,7,310.505499999986,2010.8507,0.850699999999961,388.25
2010,11,14,317.513499999969,2010.8699,0.869899999999916,388.82
2010,11,21,324.484999999962,2010.889,0.888999999999896,389.69
2010,11,28,331.493000000029,2010.9082,0.908200000000079,389.86
2010,12,5,338.501000000012,2010.9274,0.927400000000034,389.97
2010,12,12,345.508999999996,2010.9466,0.946599999999989,389.64
2010,12,19,352.51699999998,2010.9658,0.965799999999945,390.34
2010,12,26,359.488499999973,2010.9849,0.984899999999925,390.14
2011,1,2,1.4965000000393,2011.0041,0.00410000000010768,391.74
2011,1,9,8.50450000002297,2011.0233,0.0233000000000629,390.96
2011,1,16,15.5125000000066,2011.0425,0.0425000000000182,391.7
2011,1,23,22.4839999999995,2011.0616,0.0615999999999985,391.56
2011,1,30,29.4919999999831,2011.0808,0.0807999999999538,392.26
2011,2,6,36.4999999999668,2011.1,0.0999999999999091,391.63
2011,2,13,43.5080000000335,2011.1192,0.119200000000092,391.84
2011,2,20,50.5160000000171,2011.1384,0.138400000000047,392.24
2011,2,27,57.48750000001,2011.1575,0.157500000000027,392.26
2011,3,6,64.4954999999936,2011.1767,0.176699999999983,392.07
2011,3,13,71.5034999999773,2011.1959,0.195899999999938,392.69
2011,3,20,78.511499999961,2011.2151,0.215099999999893,393.09
2011,3,27,85.4830000000368,2011.2342,0.234200000000101,394.21
2011,4,3,92.4910000000204,2011.2534,0.253400000000056,393.19
2011,4,10,99.4990000000041,2011.2726,0.272600000000011,393.28
2011,4,17,106.506999999988,2011.2918,0.291799999999967,393.73
