date_time,loudness,recording_device,is_cough,prediction_score
2021-05-30T16:45:57Z,72.94386855450604,"{'is_build_in_device': False, 'is_input_device': True, 'is_output_device': False, 'device_name': 'Armor X5', 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,0.003972943872213364
2021-05-30T16:46:11Z,69.86915520139286,"{'is_build_in_device': False, 'device_name': 'Armor X5', 'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True, 'is_output_device': False}",FALSE,1.776670615072362e-5
2021-05-30T16:46:34Z,62.55430722331698,"{'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'device_name': 'Armor X5', 'is_build_in_device': False, 'is_input_device': True}",FALSE,0.0017688493244349957
2021-05-30T16:46:37Z,60.35127878693408,"{'is_output_device': False, 'device_name': 'Armor X5', 'is_build_in_device': False, 'is_input_device': True, 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,1.1788547271862626e-4
2021-05-30T16:46:38Z,65.12828292445126,"{'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True, 'is_build_in_device': False, 'device_name': 'Armor X5', 'is_output_device': False}",FALSE,1.0142575047211722e-4
2021-05-30T16:46:12Z,70.02332617399519,"{'is_input_device': True, 'device_type': 'TYPE_WIRED_HEADSET', 'device_name': 'Armor X5', 'is_output_device': False, 'is_build_in_device': False}",FALSE,0.03429795429110527
2021-05-30T16:46:17Z,65.8617300846179,"{'is_input_device': True, 'is_build_in_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'is_output_device': False, 'device_name': 'Armor X5'}",FALSE,0.004130000248551369
2021-05-30T16:46:19Z,71.73665272892444,"{'is_build_in_device': False, 'is_input_device': True, 'is_output_device': False, 'device_name': 'Armor X5', 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,3.0430814149440266e-5
2021-05-30T16:46:28Z,62.86666296237936,"{'device_name': 'Armor X5', 'is_build_in_device': False, 'is_input_device': True, 'device_type': 'TYPE_WIRED_HEADSET', 'is_output_device': False}",FALSE,0.0028243123088032007
2021-05-30T16:46:30Z,63.95710447117349,"{'is_build_in_device': False, 'is_output_device': False, 'device_name': 'Armor X5', 'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True}",FALSE,0.15021532773971558
2021-05-30T16:46:31Z,64.23674630451383,"{'device_type': 'TYPE_WIRED_HEADSET', 'is_output_device': False, 'is_build_in_device': False, 'device_name': 'Armor X5', 'is_input_device': True}",FALSE,0.014729410409927368
2021-05-30T16:46:32Z,62.47014429860186,"{'device_name': 'Armor X5', 'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True, 'is_output_device': False, 'is_build_in_device': False}",FALSE,8.781763026490808e-4
2021-05-30T16:46:33Z,73.77488711145429,"{'is_output_device': False, 'is_input_device': True, 'device_name': 'Armor X5', 'device_type': 'TYPE_WIRED_HEADSET', 'is_build_in_device': False}",FALSE,5.480475920194294e-6
2021-05-30T16:46:40Z,68.3497034549108,"{'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True, 'device_name': 'Armor X5', 'is_output_device': False, 'is_build_in_device': False}",FALSE,0.001953062484972179
2021-05-30T16:46:54Z,61.96377217402454,"{'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'device_name': 'Armor X5', 'is_build_in_device': False, 'is_input_device': True}",FALSE,0.0012733726762235165
2021-05-30T16:46:54Z,67.17767584422853,"{'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True, 'is_build_in_device': False, 'is_output_device': False, 'device_name': 'Armor X5'}",FALSE,0.0014603309100493789
2021-05-30T16:46:54Z,72.24855361964127,"{'is_build_in_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'device_name': 'Armor X5', 'is_output_device': False, 'is_input_device': True}",FALSE,0.31454095244407654
2021-05-30T16:46:55Z,73.58928320375591,"{'is_build_in_device': False, 'is_input_device': True, 'device_type': 'TYPE_WIRED_HEADSET', 'is_output_device': False, 'device_name': 'Armor X5'}",FALSE,0.043457165360450745
2021-05-30T16:46:57Z,73.79863304875704,"{'device_name': 'Armor X5', 'is_input_device': True, 'is_build_in_device': False, 'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET'}",TRUE,0.9650880694389343
2021-05-30T16:46:58Z,63.92619186485855,"{'is_build_in_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'is_output_device': False, 'is_input_device': True, 'device_name': 'Armor X5'}",FALSE,8.027646108530462e-4
2021-05-30T16:47:04Z,60.44205925020315,"{'device_name': 'Armor X5', 'is_input_device': True, 'device_type': 'TYPE_WIRED_HEADSET', 'is_output_device': False, 'is_build_in_device': False}",FALSE,0.0014561497373506427
2021-05-30T16:46:43Z,69.9348318467229,"{'is_build_in_device': False, 'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'device_name': 'Armor X5', 'is_input_device': True}",FALSE,1.6900175978662446e-5
2021-05-30T16:46:45Z,66.28293425857534,"{'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'device_name': 'Armor X5', 'is_build_in_device': False, 'is_input_device': True}",FALSE,0.002026568166911602
2021-05-30T16:46:48Z,66.87743335623526,"{'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'device_name': 'Armor X5', 'is_input_device': True, 'is_build_in_device': False}",FALSE,0.032294489443302155
2021-05-30T16:46:50Z,70.57725767765947,"{'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True, 'is_output_device': False, 'is_build_in_device': False, 'device_name': 'Armor X5'}",FALSE,0.0020773031283169985
2021-05-30T16:46:51Z,65.55666396920114,"{'is_output_device': False, 'device_name': 'Armor X5', 'device_type': 'TYPE_WIRED_HEADSET', 'is_build_in_device': False, 'is_input_device': True}",FALSE,0.001914023538120091
2021-05-30T16:46:51Z,77.43759169411545,"{'is_build_in_device': False, 'device_name': 'Armor X5', 'is_output_device': False, 'is_input_device': True, 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,0.012218372896313667
2021-05-30T16:46:52Z,71.95498810076583,"{'device_type': 'TYPE_WIRED_HEADSET', 'is_output_device': False, 'is_input_device': True, 'device_name': 'Armor X5', 'is_build_in_device': False}",FALSE,0.3495110869407654
2021-05-30T16:46:53Z,72.09170900934625,"{'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'device_name': 'Armor X5', 'is_build_in_device': False, 'is_input_device': True}",FALSE,0.1857302486896515
2021-05-30T16:47:11Z,67.79293750323528,"{'is_output_device': False, 'is_build_in_device': False, 'is_input_device': True, 'device_name': 'Armor X5', 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,0.011594077572226524
2021-05-30T16:47:37Z,65.5720667082842,"{'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'device_name': 'Armor X5', 'is_input_device': True, 'is_build_in_device': False}",FALSE,0.0022568432614207268
2021-05-30T16:47:39Z,73.57066228078754,"{'is_input_device': True, 'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'device_name': 'Armor X5', 'is_build_in_device': False}",FALSE,0.0456685908138752
2021-05-30T16:47:39Z,69.08504829761493,"{'is_output_device': False, 'is_input_device': True, 'device_name': 'Armor X5', 'is_build_in_device': False, 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,2.0064247655682266e-4
2021-05-30T16:47:40Z,75.07037143209689,"{'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True, 'is_build_in_device': False, 'device_name': 'Armor X5'}",FALSE,0.8257337808609009
2021-05-30T16:47:15Z,70.64896592297758,"{'is_input_device': True, 'is_output_device': False, 'device_name': 'Armor X5', 'is_build_in_device': False, 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,2.5721878046169877e-5
